n, p, k, data_gen, fit_iter, recovery_pop_train, recovery_pop_test, mse_pop_train, mse_pop_test, recovery_cluster_train, recovery_cluster_test, mse_cluster_train, mse_cluster_test, recovery_notmad_notears_train, recovery_notmad_notears_test, mse_notmad_notears_train, mse_notmad_notears_test, recovery_notmad_dagma_train, recovery_notmad_dagma_test, mse_notmad_dagma_train, mse_notmad_dagma_test, recovery_notmad_poly_train, recovery_notmad_poly_test, mse_notmad_poly_train, mse_notmad_poly_test
100, 4, 4, 0, 0, 3.1997995367447905, 2.630116379493154, 0.07212943296834287, 0.036143213020944455, 3.223034858529272, 2.6520767310637163, 0.0744565608576355, 0.037924278003058316, 2.7948374772199247, 2.288312943790611, 0.027619567039375216, 0.01089636278526952, 2.8333007083432804, 2.27808705411562, 0.06332668277841638, 0.02932527089322662, 3.182187526897021, 2.6127454643777637, 0.07168385602586773, 0.03572966198526827
100, 4, 4, 0, 1, 3.2617748337316184, 2.6914409822548033, 0.07384760060052903, 0.03757338938985459, 3.2150348894551075, 2.652499387452448, 0.07437450248433503, 0.03767969562666656, 2.679159064894933, 2.2149996629587, 0.0466187626347546, 0.019806326552267044, 2.8944549601100604, 2.354799450961165, 0.06307490190162376, 0.029811575290533854, 3.16923687898929, 2.599972240645876, 0.07145237454361592, 0.03551269636104374
100, 4, 4, 0, 2, 3.2036078889352257, 2.6328467489865215, 0.07247298237499039, 0.03637434072600725, 3.2267727024073216, 2.656772626052282, 0.07451703924138567, 0.03775456357190124, 2.9796417862567433, 2.4171625284674603, 0.06696862033895498, 0.031921718935294344, 2.9015905113894243, 2.3581889591685443, 0.06536415834540138, 0.031080165382883124, 3.158960965537201, 2.5884996512612, 0.07136603648559266, 0.035364484751604246
100, 4, 4, 1, 0, 3.172846676065254, 4.691715082787661, 0.044255291614181826, 0.03964824631932972, 3.178878016791947, 4.698277092153381, 0.04544156658443767, 0.04079844373138188, 2.9371427425875622, 4.353703057988527, 0.03395040580464703, 0.028730057527540816, 3.0333869813279764, 4.541691468613907, 0.041825850017985076, 0.036596046809381014, 3.1319141027466477, 4.649749551267205, 0.04364692451713292, 0.03882524130664575
100, 4, 4, 1, 1, 3.1782712177474246, 4.698303290188546, 0.044488080144024035, 0.03979212624082223, 3.1750607026447453, 4.69522970301012, 0.045572185399238116, 0.04072337727986541, 3.1115633739557005, 4.552915692328287, 0.032137582709748425, 0.028454180216538106, 3.117872876904293, 4.634224546497547, 0.043408922455957274, 0.03844840407335066, 3.1700133990234916, 4.687746915878231, 0.04399974652336795, 0.039225784363412265
100, 4, 4, 1, 2, 3.2073684289573565, 4.7264799901563395, 0.04484212060858331, 0.040301449758527404, 3.17815215611131, 4.698114610537998, 0.04547083824663458, 0.04078182549273863, 3.01608828887841, 4.53565495531791, 0.04209891999088793, 0.03686853121921278, 2.9953131489225426, 4.510197638765896, 0.041569380755584626, 0.03610221913528788, 3.1546060214410416, 4.673642477230086, 0.04397051056085269, 0.039186037467768754
100, 4, 4, 2, 0, 3.2107474476438638, 4.218476137909069, 0.0894112118369053, 0.16895841154445837, 3.2355552175088023, 4.235068272344936, 0.09177417452263383, 0.17284317201900945, 3.211491075810147, 4.13934699840209, 0.04428748449066139, 0.08523391997465138, 3.001649416834133, 3.9938911527163485, 0.0821893584721842, 0.1561251768197418, 3.186001483295446, 4.193613436975654, 0.08875588436380759, 0.16794835997516303
100, 4, 4, 2, 1, 3.2109941543271434, 4.218624780450853, 0.08935893933376032, 0.16867344459731284, 3.2289592350486465, 4.241707921747754, 0.09181994450908376, 0.17328100053209003, 3.0447333126178733, 3.940325568029097, 0.04895958418250419, 0.09313663602275143, 2.836515542379164, 3.843596574975533, 0.0731041370023857, 0.141029774645987, 3.1927565877514077, 4.200855986179484, 0.08885006611557127, 0.16804807313353995
100, 4, 4, 2, 2, 3.200930947390883, 4.208529649949837, 0.08934544880082514, 0.16890452501400033, 3.226001923098676, 4.227893051812868, 0.09196868669871605, 0.1731500032334097, 2.834835974961413, 3.700052584796328, 0.039206620620515026, 0.07608911922349887, 2.919116597786827, 3.9150480038516844, 0.07810466295222446, 0.14941746339269527, 3.171613065642216, 4.174720484684525, 0.0877310440109679, 0.1659451693853826
100, 4, 8, 0, 0, 3.3882537762521547, 3.3293284097126494, 0.08728970905983158, 0.35372454057414476, 3.333212303631053, 3.27246741327278, 0.08931311837881155, 0.35786084973761956, 3.3760548824800787, 3.3543912166114125, 0.028978209319408706, 0.09805459646802736, 3.1560969732962, 3.1011800176235793, 0.0778315311117352, 0.319491697958217, 3.279659729274549, 3.218141974994978, 0.08568064172104506, 0.34764725446150435
100, 4, 8, 0, 1, 3.361608745044267, 3.3019536298782106, 0.08702204690245567, 0.35262357904485947, 3.3340348542503384, 3.273628005559971, 0.08926256325670012, 0.3568814208961093, 3.0051312263133014, 2.9681222940061605, 0.042421138452893414, 0.17569129442709372, 3.322168565206569, 3.3032042949773768, 0.05480145410408242, 0.2570288537262509, 3.306180661157612, 3.2461996281305945, 0.08574367027807253, 0.3492628277342951
100, 4, 8, 0, 2, 3.324109590724654, 3.2622264071942397, 0.08796022313132762, 0.355235947541993, 3.3197602023986788, 3.2593410188659697, 0.08914139399695063, 0.35871391288454496, 3.297217386943012, 3.233942363744377, 0.05707543867842069, 0.24463783366799005, 3.125116939586495, 3.0792931113704904, 0.07084879240457957, 0.30489921964454325, 3.292057095562756, 3.2321839971528568, 0.08530453815961471, 0.3472962013054521
100, 4, 8, 1, 0, 3.2011140268914917, 3.0626399101673, 0.0779634328043362, 0.034194798757293504, 3.162632319501277, 3.020680452086014, 0.08067158868537168, 0.03527231143955884, 3.0056387275615646, 2.943395160450909, 0.02680186830067898, 0.019121096500187822, 2.758842351821863, 2.6148326381438327, 0.06624847894915545, 0.026940447141164784, 3.136114088431312, 2.9952584458638043, 0.07709154543040846, 0.033120997937566274
100, 4, 8, 1, 1, 3.1400352159866203, 2.9970898080234742, 0.07812388478183076, 0.033521617630501196, 3.143271076666002, 3.000623139320157, 0.08085193224719271, 0.03530908500817218, 3.078705717368036, 3.0166531768437848, 0.04287891857256005, 0.02310540949593438, 3.0221350106158056, 2.8758149479259627, 0.07216451611583281, 0.03167737646239266, 3.1170747725947914, 2.972944193461555, 0.077040335910027, 0.03302333266688307
100, 4, 8, 1, 2, 3.146350849326727, 3.003885980457621, 0.07856746539870148, 0.033661133598185684, 3.1702371705607226, 3.0301580660653915, 0.08070693412466301, 0.03514658856566691, 3.140246847070612, 3.034188599222842, 0.0535617428084211, 0.02770794645298646, 3.0420587945821547, 2.8944674370499723, 0.07432304807577286, 0.032014899371991555, 3.1074135653535633, 2.963092823620702, 0.07688364510603964, 0.03299749423275291
100, 4, 8, 2, 0, 3.5347072712144834, 4.627438468222186, 0.12710077356917832, 0.5548292392352155, 3.5611219133567444, 4.660525297573199, 0.12848515442972216, 0.562261952000321, 3.156576096270247, 4.188459510728298, 0.10530507915874979, 0.3986840791313922, 3.3246543685052883, 4.456943714589506, 0.1206991728696495, 0.5116257452311149, 3.526909497449515, 4.621490230708679, 0.1270104882295368, 0.5546401068281185
100, 4, 8, 2, 1, 3.5359032518228313, 4.627810985399894, 0.1270666007126674, 0.5547445049682398, 3.5545984721978012, 4.647904562211925, 0.12862386228849546, 0.5622112249098905, 3.308968320179378, 4.389336760938119, 0.10363396225496532, 0.40167592980401007, 3.218770660248269, 4.343655996086663, 0.11790175833048763, 0.4862357271226317, 3.512628755873428, 4.610583342541014, 0.12684212846516466, 0.5532748925255448
100, 4, 8, 2, 2, 3.4905305893014553, 4.584617153120037, 0.12672561036246385, 0.5540274687145207, 3.562674831906475, 4.662996286131653, 0.12865237893075138, 0.5619897159856312, 3.4180261242144017, 4.5278284446046415, 0.12220300869875371, 0.5242591191668233, 3.349063214168644, 4.4625917832460065, 0.1216238362292158, 0.5190842169411679, 3.5169771817007724, 4.616992773817748, 0.1267224901601007, 0.5528417369691362
100, 4, 16, 0, 0, 2.6973935687536987, 3.5639369227916617, 0.04296711784708668, 0.061110708580384095, 2.6958969568958153, 3.5650255120223595, 0.044662425652289006, 0.06275950853656362, 2.3953590226334702, 3.2717692672043444, 0.032843884838037816, 0.053745050872661085, 2.630643922085094, 3.4989974816596225, 0.04150939991566553, 0.05982566702641199, 2.6065628200286657, 3.492081445304335, 0.04136820970682633, 0.06031371935366788
100, 4, 16, 0, 1, 2.71673013574116, 3.5822071100301907, 0.04307694992076298, 0.06120714085325026, 2.705877543194128, 3.573817109252373, 0.044429525305696924, 0.06272400752953497, 2.3970249070704144, 3.3021600669978266, 0.034583839304596894, 0.05457898991588355, 2.6143934094227577, 3.4945827032400385, 0.04161302082427788, 0.06027510176597605, 2.615875903966342, 3.486899058549339, 0.041506695044127954, 0.059852776239603514
100, 4, 16, 0, 2, 2.713227474600064, 3.573757034468353, 0.04305541231253327, 0.06104304560840314, 2.6996683271516524, 3.5685468215006435, 0.04443074079983504, 0.06273420096396941, 2.4647360512522054, 3.30359694705019, 0.03186839991006491, 0.05183937728589717, 2.5259935018320068, 3.410045988668443, 0.039879327342993195, 0.058777072865208314, 2.590303118063617, 3.4791464666070073, 0.041284507268752324, 0.06009216258595295
100, 4, 16, 1, 0, 3.1028696050881357, 3.7529553111172262, 0.06352105395011563, 0.1596500828098413, 3.1055946675232327, 3.754591663506527, 0.06531608111991972, 0.16321178287101662, 3.00831823550337, 3.660532087357824, 0.06105362713799618, 0.15889985386519834, 2.966452662755152, 3.6146034337451307, 0.06002999163148179, 0.1594699585948205, 2.9779100936643035, 3.624980382986729, 0.060186057412895726, 0.1570399940928967
100, 4, 16, 1, 1, 3.0916060973753483, 3.741430895311099, 0.0633733092991774, 0.16009138694575792, 3.11005811851981, 3.7606766456435614, 0.06518803159227572, 0.1627032244142725, 2.7721982161053695, 3.347560012197071, 0.03607788842257662, 0.11727130384457994, 2.914991622366941, 3.569893075102396, 0.05897891268045853, 0.1584367434040159, 2.9739413738245837, 3.625174667769568, 0.060189574141854545, 0.15818987689337158
100, 4, 16, 1, 2, 3.104010011334324, 3.7541779725368776, 0.06322750290161988, 0.1588110819778924, 3.1030414319161927, 3.7530308941645463, 0.06539004088495669, 0.16271138385496026, 2.961548067933349, 3.586830873989734, 0.044332772278415464, 0.12624222628623005, 2.8934210753894876, 3.550239894832496, 0.058243185374539576, 0.1570154345374625, 3.0022545765308712, 3.651871114070978, 0.06088504942369972, 0.1586090751191378
100, 4, 16, 2, 0, 3.2546819690115214, 4.233111966328366, 0.060960110092551825, 0.18929602998251646, 3.2398787697491973, 4.216823392181578, 0.061422079062192735, 0.1896247159279673, 2.7677643112719252, 3.701194979413608, 0.0379169484296839, 0.12299404880699621, 2.8537889258895883, 3.837584101108345, 0.04880997955287941, 0.15934194967138424, 3.154729272499483, 4.13531265305301, 0.057461189654493705, 0.18137763038918084
100, 4, 16, 2, 1, 3.2631407470103735, 4.238420138002078, 0.06015564869447884, 0.18722387385043116, 3.244263807451475, 4.225540991264907, 0.06162184094444119, 0.19010207220402414, 3.282010742739023, 4.1316752896521125, 0.029393211483093616, 0.09158229696655981, 2.9918823104005643, 3.972501546882752, 0.05343523884529088, 0.17073351525885788, 3.1338160293588673, 4.113772707196104, 0.056686643522680207, 0.17926536108458288
100, 4, 16, 2, 2, 3.2449774839736953, 4.220840755958701, 0.06003409756463558, 0.1868764474623156, 3.2402728039555893, 4.220793305404295, 0.061562646174735135, 0.18992091607786812, 2.9915626319987556, 3.952325256993387, 0.04715268031890777, 0.15296121522809358, 3.00368508307274, 3.9894058653261077, 0.0530700660188974, 0.17084403081131905, 3.1619743800922886, 4.140619384385149, 0.057845778523573484, 0.1818435019309014
100, 10, 4, 0, 0, 3.128445456951196, 2.810502181423727, 0.07003925799282659, 0.03964970289734392, 3.1298016896297987, 2.8138248666557875, 0.07178043374997792, 0.040123383298561154, 3.1010833842554164, 2.7897238070970283, 0.06855188194977865, 0.03928108682328268, 3.0971524520147184, 2.786855296677568, 0.06830318668687307, 0.039402725481589296, 3.119179650866702, 2.801652026102609, 0.06976599314191173, 0.03954862515127754
100, 10, 4, 0, 1, 3.128300326176201, 2.810628381387892, 0.07028305255900084, 0.03964729462281057, 3.129878315306124, 2.8120078777615847, 0.07163171828914458, 0.04022025882185092, 3.113188376929293, 2.851087019710771, 0.056462300379605014, 0.037414599560906904, 3.0958552530490233, 2.7846923030283603, 0.06850395477146082, 0.039261131284767666, 3.124354204019089, 2.8065624945863314, 0.0697305975220488, 0.03949768320936154
100, 10, 4, 0, 2, 3.143527984074016, 2.8208327514158706, 0.07082165129832717, 0.04010023186987534, 3.1222116658850507, 2.804250968383468, 0.07176538904729315, 0.04000768453498482, 3.112447202349545, 2.82569431723337, 0.060070459801136296, 0.03775953860443259, 3.1159560158111006, 2.7987121450142993, 0.06957125347165623, 0.03943694505524101, 3.1188413439087355, 2.801879696871554, 0.06961835582237333, 0.03955761909026697
100, 10, 4, 1, 0, 2.77793108020292, 2.891401863386976, 0.015805560780079716, 0.06342022337411732, 2.7302490506305217, 2.8446881297583704, 0.016058219687988613, 0.06503015418318674, 2.643855000929139, 2.760793789882287, 0.014948325953140072, 0.061640582912221034, 2.599402300473277, 2.7170660565628464, 0.014632702781747458, 0.0618195312176006, 2.716395846885162, 2.8309009652395356, 0.015448695212707255, 0.06304563878185941
100, 10, 4, 1, 1, 2.739810832741581, 2.853563851211461, 0.015692311802102676, 0.06389494367400284, 2.728023939406933, 2.842603105006985, 0.016096429156039132, 0.06507225222457348, 2.6057806420020544, 2.7239243695282847, 0.014652526368790778, 0.06130979377643199, 2.6037827063370047, 2.721861283858831, 0.01463991498295724, 0.061451602113423896, 2.7239744933092673, 2.8386147453366886, 0.015473355766203536, 0.06318018701882441
100, 10, 4, 1, 2, 2.7328337857448184, 2.847116495536367, 0.01564323713883702, 0.06340816133668563, 2.7446541225204815, 2.8560620961082313, 0.01610465870299018, 0.06506973539239325, 2.6182007647178254, 2.7352349789538333, 0.0147925303632898, 0.061949530778639815, 2.5684113032233915, 2.6879161486414875, 0.014419553165715485, 0.06080482076714686, 2.719679173579231, 2.8340250478866587, 0.015484377620446419, 0.06312361773287262
100, 10, 4, 2, 0, 2.906262762637308, 3.1134566999906457, 0.07084604908192893, 0.035648970138900296, 2.931045663940739, 3.1366569627201506, 0.07258403930985274, 0.036271725387883105, 2.5822243069455046, 2.810053382385057, 0.055928719349025914, 0.03275989898071193, 2.6737619290633385, 2.8941105682184114, 0.055705161114184124, 0.032724103260539754, 2.890654938159856, 3.098341890588741, 0.07025095752066365, 0.03546904043770523
100, 10, 4, 2, 1, 2.890756341393036, 3.0948367836856883, 0.07074081449825449, 0.035178606349792606, 2.9302576102369433, 3.136475505961647, 0.07253052777536398, 0.03614878476169972, 2.805446007725349, 3.0197435874917042, 0.06795498859726404, 0.03504544643462837, 2.8069643417163217, 3.0231283169699643, 0.06788097050236157, 0.035005427146249615, 2.895457707719632, 3.1031310642776644, 0.07014466634996831, 0.035438804823520374
100, 10, 4, 2, 2, 2.909727435528881, 3.11786002018061, 0.07106379572892144, 0.035723830932065895, 2.930621566356875, 3.1360674133465865, 0.07246124954744157, 0.0363507874952365, 2.6431320305126347, 2.8811660301564825, 0.03833864667900877, 0.02832563437399971, 2.7773214075999664, 2.9953288466687815, 0.06654073867057357, 0.03478112825616019, 2.8845261371458073, 3.0919859624586796, 0.07017225201125898, 0.035436575547131845
100, 10, 8, 0, 0, 3.697942998588205, 3.3160229521376987, 0.08609043127331116, 0.11995927733998224, 3.699183184204986, 3.316606601312025, 0.08688436069737196, 0.12100030438093509, 3.655183122322594, 3.278878374081269, 0.06945143633954705, 0.09824260568403857, 3.6737101758523383, 3.291941966622358, 0.08494451888834449, 0.11880406315145658, 3.6877408170983546, 3.305578794537996, 0.08573128433186855, 0.11943431005707189
100, 10, 8, 0, 1, 3.7017907216366464, 3.319636301888479, 0.08630707542923909, 0.12028028421040456, 3.6986722022536322, 3.3160449892111807, 0.08697184844439274, 0.121863245781769, 3.4958857659613343, 3.1102447652959135, 0.073717535059279, 0.10010518081997809, 3.637730130000065, 3.255855859372877, 0.08344667928819688, 0.11610481663581798, 3.6905938871001203, 3.308936589913963, 0.08559539572805415, 0.11942755093871336
100, 10, 8, 0, 2, 3.6978870611905807, 3.316054965768293, 0.08605846627877146, 0.11987013721634855, 3.721444957462753, 3.342737770468455, 0.08675021843354726, 0.1218613392255985, 3.594815746232423, 3.222194471893916, 0.05679559280466883, 0.0782220741318523, 3.6467713471787806, 3.265055088196295, 0.08429639334894501, 0.11753909225186102, 3.6929938625185605, 3.3112490358096496, 0.08566424236740885, 0.11953367351884323
100, 10, 8, 1, 0, 3.455828129113902, 2.863809106709953, 0.0567869709092013, 0.022534084707542167, 3.456085002192042, 2.863509103076046, 0.05758500409878932, 0.023284867419188, 3.3603838991296056, 2.739636750024489, 0.02338508785938277, 0.01352785117982481, 3.395097025725665, 2.8018579841490525, 0.054432588619779954, 0.02173784812268356, 3.4335199980462847, 2.8408577470441623, 0.055741035431630656, 0.02228877692395986
100, 10, 8, 1, 1, 3.4546611428869562, 2.8630344406963757, 0.05651016247311987, 0.022553123243485147, 3.456979974627472, 2.864160525035479, 0.057479754715862565, 0.0231353427576348, 3.282428802405513, 2.6817532873999057, 0.04962236935848023, 0.02026916688424629, 3.366674710682465, 2.7727099697087705, 0.053567923707399705, 0.021468954823743613, 3.4484493400139704, 2.8543866913399554, 0.05605653290438803, 0.022370031189087765
100, 10, 8, 1, 2, 3.4492697087327606, 2.856942331180076, 0.05661623848558991, 0.022531388704491173, 3.4572559602633666, 2.8645098926327934, 0.057812077327922345, 0.023322062061736076, 3.4110928183645237, 2.816105322596538, 0.05480873651945193, 0.02202984091080991, 3.387688415470983, 2.796075784451914, 0.05462093861845363, 0.021818246601657123, 3.4308350451946765, 2.8379310787152736, 0.05582835398991947, 0.02232349311374378
100, 10, 8, 2, 0, 2.903099028286275, 3.543696154545885, 0.023932181678821544, 0.09366388158344897, 2.900909341264279, 3.5370523762569674, 0.024185976561276332, 0.09382733713304815, 2.6882645581137905, 3.323615148822959, 0.02190978407390463, 0.08827753812489829, 2.7930818263899986, 3.435825651031231, 0.02273022182910639, 0.09155045579898476, 2.8752097854294734, 3.5172351009756415, 0.023359000506907496, 0.09221373430761946
100, 10, 8, 2, 1, 2.9045102164952112, 3.543784856544761, 0.023921797031303225, 0.09355332944788963, 2.8919262869764717, 3.5308945782398387, 0.024165762843908464, 0.0937122808539268, 2.7731914145850762, 3.416715699862284, 0.02255735666611819, 0.0903315224238836, 2.708050415273848, 3.356338273452245, 0.022097975731447388, 0.08936988026901276, 2.8726907493541116, 3.5123713113603747, 0.02346041575625259, 0.09236683124197707
100, 10, 8, 2, 2, 2.9037953649839565, 3.54487726654699, 0.023929470861969015, 0.09355661542506712, 2.891554076162181, 3.5301439118184086, 0.024129090387739936, 0.09380507652567174, 2.8171969259370946, 3.4603757807152844, 0.022680923530549953, 0.09103285884691782, 2.777002353388764, 3.4246867400939505, 0.02258533954702279, 0.09099057876746967, 2.8837273838228286, 3.5247503009779986, 0.023461879244497195, 0.09240974346249746
100, 10, 16, 0, 0, 3.330874242554654, 4.18083451878451, 0.03309262862000903, 0.05317085542322141, 3.3531517689580914, 4.193674416069146, 0.033678840696057644, 0.05430823170017131, 3.2269558861195566, 4.083505437736877, 0.031003330563816333, 0.051406337721768634, 3.301282576095972, 4.149974282257417, 0.032010313649879385, 0.052308881390211545, 3.289186708728891, 4.13950184840669, 0.03198761097780023, 0.052238439175189576
100, 10, 16, 0, 1, 3.3325113110790334, 4.1829958030025, 0.03309210587422484, 0.05324087748113453, 3.328745265249488, 4.1785454902346295, 0.03381787691924159, 0.05428879294954535, 3.0998283835341724, 3.957090286213302, 0.02702669556768619, 0.04813239027214745, 3.2955959522070155, 4.146684206387132, 0.03202889524436837, 0.05225660354198505, 3.271602150285555, 4.126427835730752, 0.031857844852075066, 0.05211003751064417
100, 10, 16, 0, 2, 3.368740046528526, 4.208765255992983, 0.03293507294411295, 0.05277429385114454, 3.3349246650613233, 4.184481261674333, 0.03387879679722905, 0.054232504885067284, 3.0003416223869626, 3.8182146438160087, 0.025561723365029796, 0.04729641638152564, 3.2581618361822486, 4.10863904810716, 0.031316430882638295, 0.0515857004260459, 3.3154714293584857, 4.163933269859502, 0.03228392835873689, 0.05253971657550516
100, 10, 16, 1, 0, 3.6454750849002786, 4.067868113846749, 0.19786395510972676, 0.02492995824954891, 3.6628233869481406, 4.083707564176423, 0.2004234090229146, 0.025170729165476313, 3.604367680342377, 4.0326155524382035, 0.19521717940228006, 0.02462523755468281, 3.582011741957577, 4.012059775310523, 0.19257958814430506, 0.024982316048513552, 3.614001152609882, 4.039909619745773, 0.19660799921698563, 0.024783273356465827
100, 10, 16, 1, 1, 3.6436631230743917, 4.0659691920645615, 0.1978831461363807, 0.02483514691857667, 3.667542081255545, 4.090379695761401, 0.2000672861465705, 0.025081873348574042, 3.453792943223803, 3.911440434953551, 0.18031386768339738, 0.024778093303454065, 3.5746677865344965, 4.002513180618902, 0.19438449873830146, 0.024944354407940197, 3.617274629423607, 4.0415778724272124, 0.19642257929459003, 0.024775326241162923
100, 10, 16, 1, 2, 3.6364666015816027, 4.059188071450318, 0.19808542421966432, 0.024632254232694027, 3.684200107661505, 4.102833909648654, 0.20022241188051512, 0.025121560349125403, 3.465858984715038, 3.9109216753931175, 0.1788768975609752, 0.02486231666884635, 3.596602072062068, 4.020590151706897, 0.19401039999178932, 0.024705987286389567, 3.638466275474484, 4.063154635072492, 0.19756122494092662, 0.024760320332909994
100, 10, 16, 2, 0, 3.0480701663293885, 4.538279907299028, 0.060776882716260645, 0.20769497066329834, 3.0688085392102673, 4.560002825619391, 0.06233780692960257, 0.21081701045990367, 2.967394072408984, 4.448536794503203, 0.05756909897183699, 0.2001508490662854, 2.939854147143839, 4.431146864895793, 0.058351837802451345, 0.1999900009345675, 2.9903552740852786, 4.479994071256864, 0.05953525952702329, 0.20435292019822912
100, 10, 16, 2, 1, 3.0448265915252617, 4.535150999595123, 0.0605978793055311, 0.20732030706354979, 3.0653562377490124, 4.557165673870338, 0.062340697579838636, 0.2107983999725465, 2.979239895441765, 4.467120515543347, 0.05822516403708468, 0.20321355453236392, 2.949295859179224, 4.4320515799391815, 0.05772032139051203, 0.19954772431395418, 3.015840184956621, 4.505777525575168, 0.05970938280684125, 0.2049174642767204
